Address,Type,Datetime,Latitude,Longitude,Incident Number
2407 E Union St,Aid Response,04/23/2019 09:45:03 AM,47.612945,-122.301324,F190040391
121 13th Av E,Medic Response,04/23/2019 09:26:58 AM,47.619015999999995,-122.315607,F190040388
555 16th Av,Medic Response,04/23/2019 09:23:46 AM,47.606687,-122.31155,F190040387
2810 46th Av W,Medic Response,04/23/2019 09:21:06 AM,47.645182,-122.41548,F190040386
9200 2nd Av Sw,Aid Response,04/23/2019 08:59:57 AM,47.521244,-122.336301,F190040385
3228 Sw 97th St,Aid Response,04/23/2019 08:53:51 AM,47.516631,-122.373775,F190040384
720 8th Av S,Medic Response,04/23/2019 08:51:39 AM,47.596499,-122.322456,F190040382
8TH AV NW / NW 59TH ST,MVI - Motor Vehicle Incident,04/23/2019 08:51:34 AM,47.671619,-122.36617199999999,F190040383
7500 Seward Park Av S,Aid Response,04/23/2019 08:41:43 AM,47.535387,-122.267284,F190040379
Nb Sr509 At 1 Av S Bridge,Medic Response Freeway,04/23/2019 08:40:51 AM,47.543094,-122.334023,F190040378
1144 Eastlake Av E,Medic Response,04/23/2019 08:37:24 AM,47.629540999999996,-122.328728,F190040375
11th Av / E Union St,Medic Response,04/23/2019 08:24:11 AM,47.612931,-122.318122,F190040374
1201 E Denny Way,Unk Odor,04/23/2019 08:20:23 AM,47.618767999999996,-122.316897,F190040373
9676 47th Av Sw,Aid Response,04/23/2019 08:09:03 AM,47.516678000000006,-122.392825,F190040370
6303 18th Av Sw,Aid Response,04/23/2019 08:08:49 AM,47.546539,-122.35712,F190040369
3rd Av / Pine St,Aid Response,04/23/2019 08:03:37 AM,47.610743,-122.338702,F190040368
1407 2nd Av W,Aid Response,04/23/2019 08:02:31 AM,47.631378000000005,-122.35920300000001,F190040367
6561 Beach Dr Sw,Medic Response,04/23/2019 07:39:52 AM,47.54401,-122.39725800000001,F190040364
10416 65th Av S,Aid Response,04/23/2019 07:10:41 AM,47.508036,-122.252377,F190040362
903 Union St,Trans to AMR,04/23/2019 07:09:34 AM,47.611557,-122.33019099999999,F190040363
Sw Hill St / 44th Av Sw,Aid Response,04/23/2019 06:58:47 AM,47.585392999999996,-122.38771000000001,F190040361
901 Rainier Av S,Trans to AMR,04/23/2019 06:56:36 AM,47.594356,-122.310367,F190040360
Yale Av / Denny Way,1RED 1 Unit,04/23/2019 06:30:58 AM,47.618508,-122.331395,F190040357
318 2nd Av Et S,Medic Response,04/23/2019 06:00:56 AM,47.600194,-122.330541,F190040355
S Michigan St / Corson Av S,MVI - Motor Vehicle Incident,04/23/2019 05:19:35 AM,47.547503000000006,-122.32143899999998,F190040353
1111 3rd Av,Auto Fire Alarm,04/23/2019 05:10:23 AM,47.60641,-122.33473899999998,F190040351
1107 Lakeside Av S,Automatic Fire Alarm Resd,04/23/2019 05:03:36 AM,47.593387,-122.287861,F190040350
318 2nd Av Et S,Aid Response,04/23/2019 04:42:32 AM,47.600194,-122.330541,F190040349
1107 Virginia St,Aid Response,04/23/2019 04:35:52 AM,47.617762,-122.33395700000001,F190040348
3214 4th Av W,Aid Response,04/23/2019 04:32:46 AM,47.648259,-122.36219799999999,F190040347
Utah Av S / S Alaska St,Car Fire W/Exp.,04/23/2019 04:17:12 AM,47.560319,-122.335504,F190040345
4th Av Stair To Yesler Way / Yesler Way,"Medic Response, 7 per Rule",04/23/2019 04:15:21 AM,47.601721000000005,-122.329021,F190040344
611 S Brandon St,Medic Response,04/23/2019 04:09:01 AM,47.554123,-122.32654199999999,F190040343
11 W Aloha St,Aid Response,04/23/2019 03:43:28 AM,47.627192,-122.35682299999999,F190040340
5444 Delridge Way Sw,Auto Fire Alarm,04/23/2019 03:30:25 AM,47.553321000000004,-122.36296899999999,F190040339
7041 53rd Av Ne,Aid Response,04/23/2019 03:18:33 AM,47.67967,-122.27056999999999,F190040338
1533 Western Av,Medic Response,04/23/2019 03:17:30 AM,47.608682,-122.341421,F190040337
2200 E Madison St,Aid Response Yellow,04/23/2019 03:02:12 AM,47.61842,-122.30365,F190040334
808 Howell St,Rescue Elevator,04/23/2019 03:01:38 AM,47.614127,-122.33400900000001,F190040333
2614 4th Av,1RED 1 Unit,04/23/2019 02:58:12 AM,47.617315999999995,-122.347229,F190040331
4908 13th Av S,Trans to AMR,04/23/2019 02:57:40 AM,47.55854,-122.316096,F190040332
8424 16th Av Sw,Medic Response,04/23/2019 02:40:45 AM,47.528082,-122.35506399999998,F190040329
204 3rd Av S,Trans to AMR,04/23/2019 02:35:11 AM,47.600843,-122.330271,F190040328
711 Cherry St,Trans to AMR,04/23/2019 02:25:56 AM,47.605391999999995,-122.327499,F190040327
9240 2nd Av Sw,Aid Response,04/23/2019 02:01:18 AM,47.520451,-122.336003,F190040326
1124 Pike St,Aid Response,04/23/2019 01:59:49 AM,47.61358,-122.32864199999999,F190040325
116 Fairview Av N,Aid Response,04/23/2019 01:40:02 AM,47.618693,-122.33425600000001,F190040323
East Marginal Way S / S Mead St,Illegal Burn,04/23/2019 01:39:27 AM,47.551208,-122.335851,F190040322
2522 14th Av S,Medic Response,04/23/2019 01:37:15 AM,47.580849,-122.314714,F190040321
2208 15th Av W,Aid Response,04/23/2019 01:24:07 AM,47.638695,-122.376149,F190040319
11749 Greenwood Av N,Aid Response Yellow,04/23/2019 01:21:33 AM,47.714451000000004,-122.35551699999999,F190040318
4229 Ne 103rd Pl,Aid Response,04/23/2019 01:16:44 AM,47.702788,-122.282564,F190040316
2119 N 92nd St,Aid Response,04/23/2019 01:16:38 AM,47.69594,-122.332773,F190040317
12740 30th Av Ne,Automatic Medical Alarm,04/23/2019 12:59:03 AM,47.721329,-122.29633899999999,F190040315
1006 Spring St,Aid Response,04/23/2019 12:38:01 AM,47.609615000000005,-122.326834,F190040314
4th Av S / S Main St,Aid Response,04/23/2019 12:37:37 AM,47.600035999999996,-122.328965,F190040313
76 Cedar St,Aid Response,04/23/2019 12:24:36 AM,47.615345,-122.351207,F190040311
7523 44th Av S,Aid Response,04/23/2019 12:19:01 AM,47.534786,-122.277634,F190040310
5433 Leary Av Nw,Aid Response Yellow,04/23/2019 12:18:14 AM,47.66749,-122.38309299999999,F190040309
1011 S Weller St,Aid Response,04/22/2019 11:55:51 PM,47.597509,-122.319511,F190040308
1910 15th Av S,Aid Response,04/22/2019 11:39:56 PM,47.586278,-122.31336399999999,F190040307
4229 S Frontenac St,Medic Response,04/22/2019 11:36:12 PM,47.539778000000005,-122.27962600000001,F190040306
1020 University St,Aid Response,04/22/2019 11:14:23 PM,47.611109,-122.32798100000001,F190040305
14345 Sunnyside Av N,Medic Response,04/22/2019 11:07:33 PM,47.732687,-122.330224,F190040303
9043 35th Av Sw,Aid Response,04/22/2019 10:48:24 PM,47.522472,-122.376713,F190040301
4800 Fauntleroy Way Sw,Trans to AMR,04/22/2019 10:39:17 PM,47.559253000000005,-122.38145700000001,F190040300
5th Av S / S Jackson St,Trans to AMR,04/22/2019 10:37:43 PM,47.599195,-122.32766699999999,F190040299
116 Stewart St,Trans to AMR,04/22/2019 10:29:38 PM,47.610387,-122.34119799999999,F190040298
10516 Midvale Av N,Aid Response,04/22/2019 10:29:33 PM,47.705187,-122.343331,F190040297
3820 Rainier Av S,Aid Response,04/22/2019 10:28:50 PM,47.569608,-122.29048600000002,F190040296
102 21st Av E,Aid Response,04/22/2019 10:14:34 PM,47.618516,-122.304769,F190040295
AIRPORT WAY S / S VALE ST,Aid Response,04/22/2019 10:12:41 PM,47.549244,-122.316895,F190040294
4937 Ne 85th St,Aid Response,04/22/2019 10:09:51 PM,47.690588,-122.274445,F190040293
12740 33rd Av Ne,Aid Response,04/22/2019 10:06:47 PM,47.720938000000004,-122.29251299999999,F190040292
500 Pine St,Automatic Fire Alarm False,04/22/2019 10:03:45 PM,47.611672,-122.33648400000001,F190040291
6820 51st Av S,Aid Response,04/22/2019 09:42:51 PM,47.541413,-122.269916,F190040288
2915 S Fontanelle St,Aid Response,04/22/2019 09:42:13 PM,47.535745,-122.29548600000001,F190040287
2nd Av / Pine St,Aid Response,04/22/2019 09:40:04 PM,47.610278,-122.33981200000001,F190040286
12740 33rd Av Ne,Aid Response,04/22/2019 09:35:46 PM,47.720938000000004,-122.29251299999999,F190040285
13716 Lake City Way Ne,Aid Response,04/22/2019 09:35:20 PM,47.72838,-122.292253,F190040284
4521 29th Av S,Aid Response,04/22/2019 09:30:32 PM,47.562215,-122.29566100000001,F190040282
5142 S Lawrence Pl,Aid Response,04/22/2019 09:25:34 PM,47.546534,-122.26845900000001,F190040281
2100 Ne Whitman Ln,Aid Response,04/22/2019 09:24:52 PM,47.660503000000006,-122.30550600000001,F190040280
1640 Broadway,Fire in Building,04/22/2019 09:22:41 PM,47.6157,-122.320806,F190040278
2010 S Jackson St,Aid Response,04/22/2019 09:13:06 PM,47.599258,-122.305807,F190040276
2600 Sw Holden St,Aid Response,04/22/2019 09:05:22 PM,47.533703,-122.365816,F190040275
4732 Brooklyn Av Ne,Trans to AMR,04/22/2019 09:03:03 PM,47.663288,-122.31423500000001,F190040274
2820 Eastlake Av E,Brush Fire,04/22/2019 09:01:35 PM,47.645963,-122.325617,F190040271
2840 Eastlake Av E,Shed Fire,04/22/2019 09:01:32 PM,47.64632,-122.325341,F190040270
2nd Av Et S / S Main St,Aid Response,04/22/2019 08:59:05 PM,47.599990999999996,-122.33034199999999,F190040269
100 Crockett St,Medic Response,04/22/2019 08:54:18 PM,47.637415999999995,-122.355598,F190040267
12th Av S / S Jackson St,MVI - Motor Vehicle Incident,04/22/2019 08:50:20 PM,47.599187,-122.317225,F190040266
4515 41st Av Sw,Aid Response,04/22/2019 08:41:52 PM,47.562739,-122.38413500000001,F190040265
418 E Loretta Pl,HazMat Reduced,04/22/2019 08:37:55 PM,47.619219,-122.326346,F190040264
2700 Ne University Village St,Aid Response,04/22/2019 08:30:41 PM,47.663340999999996,-122.29760700000001,F190040263
516 1st Av W,Aid Response,04/22/2019 08:28:54 PM,47.623472,-122.358023,F190040262
1711 23rd Av S,Automatic Medical Alarm,04/22/2019 08:19:36 PM,47.58821,-122.302596,F190040261
607 Eastlake Av E,Aid Response,04/22/2019 08:05:30 PM,47.624331,-122.32916399999999,F190040260
9000 Rainier Av S,Aid Response,04/22/2019 08:04:59 PM,47.523307,-122.26998600000002,F190040259
19th Av / E Madison St,1RED 1 Unit,04/22/2019 08:03:08 PM,47.616733,-122.307409,F190040258
500 Pine St,Aid Response,04/22/2019 07:58:04 PM,47.611672,-122.33648400000001,F190040256
76 Cedar St,Aid Response,04/22/2019 07:56:20 PM,47.615345,-122.351207,F190040255
3204 Sw Morgan St,Medic Response,04/22/2019 07:55:40 PM,47.544669,-122.373777,F190040254
2811 Fairview Av E,Auto Fire Alarm,04/22/2019 07:55:25 PM,47.645738,-122.326995,F190040253
5112 S Kenyon St,Auto Fire Alarm,04/22/2019 07:51:32 PM,47.531582,-122.269691,F190040252
2120 Nw 98th St,Aid Response,04/22/2019 07:47:54 PM,47.700462,-122.383245,F190040251
Westlake Av / Virginia St,Aid Response,04/22/2019 07:25:08 PM,47.614832,-122.337745,F190040249
4740 32nd Av S,Aid Response,04/22/2019 07:23:59 PM,47.560175,-122.29149299999999,F190040248
2624 Western Av,Aid Response,04/22/2019 07:16:59 PM,47.614715000000004,-122.350761,F190040246
5121 S Medley Ct,Aid Response,04/22/2019 07:16:30 PM,47.534289,-122.26991000000001,F190040245
321 10th Av,Activated CO Detector,04/22/2019 07:11:49 PM,47.604532,-122.31941100000002,F190040244
1733 Belmont Av,Medic Response,04/22/2019 07:10:48 PM,47.616803999999995,-122.32449299999999,F190040243
1105 Boylston Av E,Automatic Fire Alarm Resd,04/22/2019 07:03:31 PM,47.628765,-122.32351399999999,F190040242
912 Dexter Av N,Auto Fire Alarm,04/22/2019 06:52:59 PM,47.627233000000004,-122.342326,F190040241
10549 Phinney Av N,Aid Response Yellow,04/22/2019 06:48:26 PM,47.70552,-122.35411599999999,F190040240
1610 2nd Av,Aid Response,04/22/2019 06:44:26 PM,47.610299,-122.339831,F190040239
5733 S Norfolk St,Aid Response,04/22/2019 06:41:42 PM,47.513313000000004,-122.26160300000001,F190040237
13th Av S / S Albro Pl,Aid Response,04/22/2019 06:39:18 PM,47.5464,-122.316119,F190040236
7500 Seward Park Av S,Medic Response,04/22/2019 06:34:24 PM,47.535387,-122.267284,F190040235
2900 S King St,Aid Response,04/22/2019 06:15:29 PM,47.598025,-122.295064,F190040234
1522 E Madison St,Aid Response,04/22/2019 06:03:14 PM,47.614622,-122.312476,F190040232
810 Virginia St,Aid Response,04/22/2019 05:58:34 PM,47.615789,-122.33650700000001,F190040230
748 S Cloverdale St,Aid Response,04/22/2019 05:58:19 PM,47.52647,-122.324394,F190040231
2nd Av S / S Orcas St,Car Fire,04/22/2019 05:49:07 PM,47.551891999999995,-122.33240500000001,F190040229
Mary Av Nw / Nw 80th St,Fuel Spill,04/22/2019 05:33:09 PM,47.686885,-122.375454,F190040227
701 2nd Av,Aid Response,04/22/2019 05:12:35 PM,47.603019,-122.33317199999999,F190040226
8532 15th Av Nw,Dumpster Fire,04/22/2019 05:11:47 PM,47.690901000000004,-122.376806,F190040225
Alaskan Way S / S Jackson St,Aid Response,04/22/2019 05:04:49 PM,47.599208000000004,-122.33590900000002,F190040224
10631 Seola Beach Dr Sw,"Medic Response, 7 per Rule",04/22/2019 05:04:20 PM,47.507906,-122.37081,F190040223
20th Av S / S Stevens St,MVI - Motor Vehicle Incident,04/22/2019 05:01:55 PM,47.576991,-122.306708,F190040220
420 4th Av,Aid Response,04/22/2019 04:45:34 PM,47.601986,-122.32914,F190040218
9716 41st Av S,Aid Response,04/22/2019 04:45:15 PM,47.515259,-122.281407,F190040217
2341 15th Av S,Aid Response,04/22/2019 04:42:37 PM,47.582575,-122.313397,F190040216
1000 4th Av,Aid Response,04/22/2019 04:42:33 PM,47.606088,-122.33290900000001,F190040215
105 5th Av S,Water Rescue Recon Response,04/22/2019 04:35:46 PM,47.601643,-122.327656,F190040213
925 4th Av,Aid Response,04/22/2019 04:28:45 PM,47.605548999999996,-122.33241699999999,F190040212
13341 15th Av Ne,Aid Response,04/22/2019 04:18:07 PM,47.725703,-122.312655,F190040211
1660 S Columbian Way,Aid Response,04/22/2019 04:06:13 PM,47.561845,-122.310824,F190040210
7605 Rainier Av S,Medic Response,04/22/2019 04:01:47 PM,47.534478,-122.269989,F190040209
6702 Cleopatra Pl Nw,Aid Response,04/22/2019 04:00:13 PM,47.677777,-122.36553300000001,F190040207
3233 Sw Avalon Way,Aid Response,04/22/2019 03:56:04 PM,47.564417,-122.372777,F190040206
2001 8th Av,Aid Response,04/22/2019 03:47:05 PM,47.615721,-122.33659499999999,F190040205
6540 32nd Av S,Medic Response,04/22/2019 03:27:41 PM,47.543412,-122.291501,F190040203
2407 1st Av,Aid Response,04/22/2019 03:24:55 PM,47.614178,-122.34787,F190040202
85 Pike St,Auto Fire Alarm,04/22/2019 03:20:30 PM,47.608584,-122.340581,F190040201
9526 2nd Av Nw,Medic Response,04/22/2019 03:19:16 PM,47.698078,-122.3594,F190040200
6561 Phinney Av N,Auto Fire Alarm,04/22/2019 03:09:00 PM,47.677068,-122.354359,F190040198
7547 24th Av Nw,Aid Response,04/22/2019 02:50:56 PM,47.683599,-122.387565,F190040197
5809 45th Av Ne,Aid Response,04/22/2019 02:50:14 PM,47.671234000000005,-122.27948400000001,F190040196
4744 41st Av Sw,Aid Response Yellow,04/22/2019 02:46:41 PM,47.560296,-122.38416000000001,F190040195
1600 E Olive St,Aid Response,04/22/2019 02:44:40 PM,47.616446,-122.311456,F190040194
12023 7th Av Nw,Automatic Medical Alarm,04/22/2019 02:43:52 PM,47.71618,-122.364957,F190040193
2635 40th Av W,Automatic Fire Alarm Resd,04/22/2019 02:42:25 PM,47.643528,-122.40841,F190040191
1st Av S / S Spokane St,Aid Response,04/22/2019 02:40:30 PM,47.571393,-122.334194,F190040190
904 7th Av,Aid Response,04/22/2019 02:37:53 PM,47.6069,-122.329051,F190040189
317 Marion St,Trans to AMR,04/22/2019 02:30:58 PM,47.604991,-122.333174,F190040188
2022 Boren Av,Medic Response,04/22/2019 02:29:15 PM,47.617943,-122.334397,F190040187
Montlake Blvd Ne / Ne 45th St,Aid Response,04/22/2019 02:26:55 PM,47.661088,-122.29834199999999,F190040186
2700 Airport Way S,Auto Fire Alarm,04/22/2019 02:18:44 PM,47.579503,-122.321398,F190040185
1515 EASTLAKE AV E,Water Rescue Response,04/22/2019 02:15:50 PM,47.632484000000005,-122.326002,F190040184
1515 EASTLAKE AV E,Water Rescue Recon Response,04/22/2019 02:13:54 PM,47.632484000000005,-122.326002,F190040183
2024 3rd Av,Aid Response,04/22/2019 02:10:33 PM,47.612578000000006,-122.341197,F190040182
1101 Dexter Av N,Aid Response,04/22/2019 02:07:09 PM,47.628890999999996,-122.34231100000001,F190040181
1811 Eastlake Av,Aid Response,04/22/2019 01:56:35 PM,47.618002000000004,-122.329182,F190040180
517 3rd Av,Aid Response,04/22/2019 01:52:27 PM,47.602171999999996,-122.330863,F190040178
404 E Howell St,Aid Response,04/22/2019 01:51:53 PM,47.617738,-122.32651100000001,F190040177
5436 25th Av Sw,Aid Response,04/22/2019 01:40:04 PM,47.553403,-122.364305,F190040176
1532 18th Av,"Hang-Up, Aid",04/22/2019 01:30:34 PM,47.614472,-122.308852,F190040175
4045 Delridge Way Sw,Aid Response,04/22/2019 01:28:10 PM,47.567516,-122.363295,F190040174
607 3rd Av,Rescue Elevator,04/22/2019 01:24:02 PM,47.602813,-122.33144899999999,F190040173
801 9th Av,Trans to AMR,04/22/2019 01:18:05 PM,47.606982,-122.32605600000001,F190040171
1930 Post Al,Trans to AMR,04/22/2019 01:16:07 PM,47.610181,-122.34211699999999,F190040170
4027 27th Av W,Medic Response,04/22/2019 01:13:18 PM,47.656601,-122.391077,F190040166
8812 38th Av S,Aid Response,04/22/2019 01:12:17 PM,47.524184000000005,-122.284824,F190040165
3rd Av S / S Main St,Aid Response,04/22/2019 01:10:10 PM,47.599990999999996,-122.33034199999999,F190040164
6049 Ne Keswick Dr,Automatic Fire Alarm Resd,04/22/2019 01:07:55 PM,47.667845,-122.262724,F190040163
10507 Aurora Av N,Aid Response,04/22/2019 12:55:29 PM,47.705096000000005,-122.344695,F190040161
9430 30th Av Sw,Aid Response,04/22/2019 12:45:49 PM,47.517943,-122.37138600000002,F190040159
Eastlake Av E / E Garfield St,Aid Response,04/22/2019 12:37:59 PM,47.63386,-122.32558700000001,F190040158
5905 16th Av Sw,Medic Response,04/22/2019 12:34:53 PM,47.549594,-122.354827,F190040157
11051 34th Av Ne,Medic Response,04/22/2019 12:33:51 PM,47.708744,-122.292099,F190040156
308 4th Av S,Aid Response,04/22/2019 12:33:15 PM,47.599968,-122.328965,F190040155
800 Jefferson St,Auto Fire Alarm,04/22/2019 12:27:44 PM,47.604377,-122.325207,F190040153
5th Av S / S Jackson St,Aid Response,04/22/2019 12:26:44 PM,47.599195,-122.32766699999999,F190040152
1632 S Weller St,Aid Response,04/22/2019 12:22:05 PM,47.597488,-122.31116100000001,F190040151
747 Broadway,Medic Response,04/22/2019 12:21:17 PM,47.608622,-122.320756,F190040150
118 Bell St,Trans to AMR,04/22/2019 12:19:22 PM,47.613496999999995,-122.346355,F190040149
906 Nw 64th St,Trans to AMR,04/22/2019 12:14:31 PM,47.675269,-122.368797,F190040148
E Pike St / Crawford Pl,Aid Response,04/22/2019 12:10:59 PM,47.614084999999996,-122.32618799999999,F190040147
3601 Ne 123rd St,Auto Fire Alarm,04/22/2019 12:09:25 PM,47.717331,-122.28929699999999,F190040146
2320 4th Av,Aid Response,04/22/2019 12:06:49 PM,47.615516,-122.34418400000001,F190040145
42nd Av Sw / Sw Graham St,MVI - Motor Vehicle Incident,04/22/2019 12:05:46 PM,47.546663,-122.38573400000001,F190040144
4609 14th Av Nw,Rescue Elevator,04/22/2019 12:05:19 PM,47.662262,-122.373595,F190040143
940 N 98th St,Rescue Elevator,04/22/2019 11:52:47 AM,47.700531,-122.34678999999998,F190040142
10760 Renton Av S,Investigate Out Of Service,04/22/2019 11:43:46 AM,47.504264,-122.252274,F190040141
5903 1st Av S,Medic Response,04/22/2019 11:42:34 AM,47.550366,-122.33421799999999,F190040140
1901 Sw Genesee St,Aid Response,04/22/2019 11:41:26 AM,47.564789000000005,-122.357991,F190040139
600 W Olympic Pl,Rescue Lock In/Out,04/22/2019 11:36:29 AM,47.627266,-122.365008,F190040138
1030 Ne 125th St,Auto Fire Alarm,04/22/2019 11:32:35 AM,47.719503,-122.31736000000001,F190040136
3512 Albion Pl N,Aid Response,04/22/2019 11:24:09 AM,47.649846999999994,-122.34475400000001,F190040132
Aurora Av N / N 50th St,Medic Response,04/22/2019 11:20:12 AM,47.665007,-122.34718000000001,F190040131
20th Av S / S Jackson St,Medic Response,04/22/2019 11:11:30 AM,47.599255,-122.306357,F190040128
1701 Broadway,Aid Response,04/22/2019 11:05:45 AM,47.616403000000005,-122.32081699999999,F190040127
3243 Ne 100th St,Illegal Burn,04/22/2019 11:03:36 AM,47.701131,-122.293146,F190040126
7125 Fauntleroy Way Sw,Auto Fire Alarm,04/22/2019 11:02:20 AM,47.539419,-122.39081599999999,F190040125
9543 Greenwood Av N,Medic Response,04/22/2019 10:59:06 AM,47.698223,-122.35538100000001,F190040124
801 9th Av,Trans to AMR,04/22/2019 10:55:02 AM,47.606982,-122.32605600000001,F190040123
2410 W Manor Pl,Aid Response Yellow,04/22/2019 10:51:18 AM,47.653933,-122.38756399999998,F190040122
508 Denny Way,Aid Response,04/22/2019 10:51:12 AM,47.61857,-122.347403,F190040121
30th Av / E Marion St,Aid Response,04/22/2019 10:47:16 AM,47.610006,-122.29380400000001,F190040120
4631 S Garden St,Aid Response,04/22/2019 10:40:20 AM,47.537628999999995,-122.274919,F190040119
13201 Aurora Av N,Aid Response,04/22/2019 10:39:11 AM,47.724677,-122.34499299999999,F190040118
2700 Airport Way S,Medic Response,04/22/2019 10:35:11 AM,47.579503,-122.321398,F190040115
918 Ne 64th St,Trans to AMR,04/22/2019 10:29:48 AM,47.674985,-122.31845700000001,F190040114
15th Av S / S Orcas St,Aid Response,04/22/2019 10:23:35 AM,47.551246,-122.313493,F190040111
5511 15th Av S,Aid Response,04/22/2019 10:23:19 AM,47.553362,-122.313474,F190040110
5300 24th Av Ne,Aid Response,04/22/2019 10:12:27 AM,47.66707,-122.301946,F190040109
5433 Leary Av Nw,Aid Response,04/22/2019 10:10:02 AM,47.66749,-122.38309299999999,F190040107
1124 Columbia St,Aid Response,04/22/2019 10:09:56 AM,47.608025,-122.32356200000001,F190040108
5433 Leary Av Nw,Trans to AMR,04/22/2019 10:07:37 AM,47.66749,-122.38309299999999,F190040106
12th Av E / E Mercer St,Aid Response,04/22/2019 10:04:22 AM,47.624262,-122.31673700000002,F190040105
4115 Roosevelt Way Ne,Aid Response,04/22/2019 10:03:06 AM,47.656978,-122.31781699999999,F190040103
1625 Harbor Av Sw,Automatic Medical Alarm,04/22/2019 10:01:46 AM,47.589302,-122.381243,F190040102
12th Av Ne / Ne Campus Pkwy,Aid Response,04/22/2019 09:57:45 AM,47.656012,-122.315572,F190040100
99 Blanchard St,Medic Response,04/22/2019 09:56:04 AM,47.612606,-122.34521299999999,F190040099
701 Pike St,Aid Response,04/22/2019 09:51:33 AM,47.611610999999996,-122.333343,F190040097
1103 16th Av,Medic Response,04/22/2019 09:46:33 AM,47.611553,-122.311479,F190040096
900 University St,Aid Response,04/22/2019 09:45:53 AM,47.61055,-122.32931799999999,F190040095
22nd Av S / S State St,MVI - Motor Vehicle Incident,04/22/2019 09:41:32 AM,47.587724,-122.303859,F190040094
10TH AV S / S DEARBORN ST,"Medic Response, 7 per Rule",04/22/2019 09:40:52 AM,47.595825,-122.31921499999999,F190040093
1124 Pike St,Activated CO Detector,04/22/2019 09:38:55 AM,47.61358,-122.32864199999999,F190040090
10330 MERIDIAN AV N,Medic Response,04/22/2019 09:36:53 AM,47.703486,-122.33390700000001,F190040089
509 3rd Av,Auto Fire Alarm,04/22/2019 09:33:52 AM,47.602114,-122.330809,F190040088
1626 California Av Sw,Automatic Medical Alarm,04/22/2019 09:23:04 AM,47.588983,-122.386243,F190040087
Nw 50th St / 11th Av Nw,Aid Response,04/22/2019 09:19:04 AM,47.665043,-122.37076499999999,F190040085
S Graham St / Blair Ter S,Aid Response,04/22/2019 09:18:15 AM,47.546057,-122.264351,F190040086
N 42nd St / Stone Way N,Aid Response,04/22/2019 09:13:50 AM,47.658015999999996,-122.34231499999999,F190040083
116 Stewart St,Aid Response,04/22/2019 09:12:34 AM,47.610387,-122.34119799999999,F190040081
11550 Lake City Way Ne,Auto Fire Alarm,04/22/2019 09:08:36 AM,47.713014,-122.29893899999999,F190040080
2415 2nd Av,Aid Response,04/22/2019 09:06:47 AM,47.614888,-122.34708700000002,F190040079
Nw 50th St / 11th Av Nw,Aid Response,04/22/2019 09:02:08 AM,47.665043,-122.37076499999999,F190040078
4400 Interlake Av N,"Medic Response, 6 per Rule",04/22/2019 08:44:26 AM,47.660339,-122.340676,F190040076
Airport Way S / S Hill St,Aid Response,04/22/2019 08:42:25 AM,47.584571999999994,-122.321394,F190040075
1531 Nw 61st St,Aid Response,04/22/2019 08:39:03 AM,47.673089000000004,-122.376616,F190040074
1545 Nw 57th St,Aid Response,04/22/2019 08:36:33 AM,47.670171999999994,-122.376806,F190040073
1802 17th Av,Aid Response,04/22/2019 08:32:53 AM,47.61762,-122.31013899999999,F190040072
Yale Av N / Mercer St,Aid Response,04/22/2019 08:31:03 AM,47.624275,-122.330444,F190040069
226 Aurora Av N,Aid Response,04/22/2019 08:30:55 AM,47.620034999999994,-122.34351299999999,F190040070
AIRPORT WAY S / S MASSACHUSETTS ST,1RED 1 Unit,04/22/2019 08:30:13 AM,47.588225,-122.32139099999999,F190040071
77 S Washington St,Trans to AMR,04/22/2019 08:28:11 AM,47.600885,-122.334925,F190040068
7111 Linden Av N,Medic Response,04/22/2019 08:24:43 AM,47.68038,-122.34726200000001,F190040067
2633 Franklin Av E,Auto Fire Alarm,04/22/2019 08:24:12 AM,47.643615000000004,-122.324627,F190040066
803 S Lane St,Aid Response,04/22/2019 08:19:17 AM,47.59667,-122.32229,F190040065
6715 41st Av Sw,1RED 1 Unit,04/22/2019 08:15:19 AM,47.542864,-122.384476,F190040064
10364 RAINIER AV S,Natural Gas Leak Major,04/22/2019 08:14:42 AM,47.510366999999995,-122.23859399999999,F190040063
Thomas St / Minor Av N,Aid Response,04/22/2019 08:07:00 AM,47.620814,-122.332986,F190040062
2116 N 112th St,Aid Response,04/22/2019 08:05:55 AM,47.709569,-122.333822,F190040061
3020 Ne 45th St,Aid Response,04/22/2019 08:03:59 AM,47.661246000000006,-122.29456100000002,F190040060
10341 Stone Av N,Aid Response,04/22/2019 07:54:51 AM,47.703601,-122.34198500000001,F190040059
8728 Hamlet Av S,Medic Response,04/22/2019 07:51:30 AM,47.525427,-122.265952,F190040058
Sb I5 To James,Fire Response Freeway,04/22/2019 07:48:33 AM,47.6064,-122.32980500000001,F190040057
10703 Renton Av S,Aid Response,04/22/2019 07:48:33 AM,47.505171999999995,-122.253253,F190040055
1400 M L King Jr Way S,Illegal Burn,04/22/2019 07:45:57 AM,47.590775,-122.29743799999999,F190040056
12507 Greenwood Av N,Automatic Fire Alarm False,04/22/2019 07:43:55 AM,47.719656,-122.355539,F190040054
805 4th Av N,Aid Response,04/22/2019 07:34:51 AM,47.626321999999995,-122.348863,F190040053
2519 1st Av,Automatic Medical Alarm,04/22/2019 07:28:53 AM,47.614798,-122.348918,F190040052
